expAB_z;i;q_r;modelFlux_r;expAB_i;expRad_u;q_g;psfMag_z;dec;psfMag_r;type
0.09623771;19.44192;0.0814735;6.827565;0.06369391;2.937147;0.1879808;18.79697;0.591129931887628;20.40713;star
0.09194992;19.04754;-0.03422828;8.713943;0.8517146;2.740398;0.02469772;18.41841;-0.750397771599287;20.14122;star
0.06824892;21.26597;-0.3889107;1.04808;0.3504409;0.4722314;-0.186667;20.46444;0.938403214769103;22.43451;star
0.07914766;17.84401;0.009320444;33.68266;0.05;0.04371086;0.03973794;17.38994;-1.14143401156487;18.67271;star
0.2439104;20.99772;-0.09141366;1.05219;0.09839705;0.001436339;0.1442243;20.60792;0.495099339825653;22.35265;star
0.2263358;18.98322;-0.1551179;17.05271;0.9616689;1.764557;-0.1103345;18.74903;1.25304525631425;19.42931;star
0.09285091;21.53695;-0.0264927;1.055224;0.1318068;0.00839109;0.3986841;21.27116;-0.699897340375544;22.38418;star
0.6837437;15.80972;-0.003101234;347.3757;0.7034546;3.006888e-4;-0.003387763;15.57956;-0.354490673931828;16.14779;star
0.4266715;17.820430000000002;-0.01324852;54.26773;0.1160616;0.00232252;-0.005562583;17.59714;0.251409663095911;18.15778;star
0.5046417;20.66423;-0.09857112;2.981394;0.8825821;4.716903e-4;-0.03068547;19.92677;0.970583352887772;21.25455;star
0.163227;18.85045;-0.1192309;19.31661;0.9321589;0.8753957;-0.1020012;18.60022;1.25763926581847;19.29343;star
0.2775228;19.56161;-0.05422663;11.17134;0.8141894;0.2042014;0.0576408;19.42041;-1.00706503570294;19.87547;star
0.10153;22.83746;-0.1173187;0.5605122;0.4317161;1.431861;-0.2365877;22.40427;-0.962533896872662;23.11256;star
0.0501596;21.39009;-0.1076593;1.183812;0.673029;12.74714;0.2448066;20.94489;1.34085246927584;22.28462;star
0.09309242;18.99938;-0.03344179;21.34638;0.5008867;6.328851e-5;-2.299719e-4;18.80837;-0.948634909799054;19.13263;star
0.2988638;18.94723;-0.009572888;8.808374;0.7605101;0.4719462;0.02958155;18.37778;-1.04970327092063;20.16788;star
0.9997334;18.09173;-0.03938125;28.19927;0.5649393;0.1339534;0.0542249;17.62475;-1.20666455086478;18.86981;star
0.05;19.46356;-0.1496055;9.231192;0.129279;0.5879021;-0.1153729;19.02897;1.32899513076147;20.10728;star
0.1729381;19.27649;-0.146661;11.32468;0.6534758;9.619547e-4;-0.1370291;18.85935;0.914764788015794;19.8458;star
0.05;21.40878;0.1148186;1.240972;0.177151;4.247015;-0.1278242;21.32295;-1.15997045700926;22.28082;star
0.0956978;19.59542;-0.1861004;9.501583;0.3467447;0.3107453;-0.1406143;19.31662;1.23657700415486;20.06076;star
0.05;20.61503;-0.08975647;4.61378;0.05;0.0528683;-0.04788119;20.32554;0.475826216771338;20.82336;star
0.7825359;17.52572;-0.06611098;50.72607;0.3347811;2.516433;-0.01588214;16.9976;-0.119152056866107;18.23057;star
0.2720209;21.65623;-0.04843904;1.931214;0.1497854;47.89069;0.06636953;21.47848;-0.217622075665083;21.85704;star
0.05;20.89569;-0.08054479;1.943882;0.1691302;0.07383742;-1.283893;20.76488;-1.09801392946927;21.82016;star
0.8474495;19.10419;-0.1349461;7.317607;0.1739665;0.00118951;-0.002584937;18.47241;0.999241701508992;20.33195;star
0.05;21.08913;-0.01094299;2.734339;0.2955242;0.323893;-0.04869948;21.37746;0.303422755665994;21.44002;star
0.05;20.93698;-0.00716615;3.242347;0.05;1.763269;-0.1252552;21.0106;0.87223958389142;21.3355;star
0.09990665;20.62745;-0.155047;1.851519;0.1562451;2.734603;-0.2093997;19.97421;1.24977856985831;21.78726;star
0.0524724;18.01558;-0.07994701;38.7425;0.4385279;0.4720088;-0.1078459;17.81703;0.716227573710718;18.63671;star
0.6482416;17.65186;-0.1397861;40.76963;0.8780169;0.1564348;-0.1624177;17.16261;0.97700718492484;18.45547;star
0.8689156;18.04338;-0.06274465;34.63551;0.5208459;0.05360122;-0.02258079;17.55597;0.37108610813479;18.6443;star
0.1442647;22.74057;-0.3252785;0.8325693;0.05;1.12969;0.2557316;20.86654;0.596285420594394;22.7386;star
0.05;19.66768;-0.01354074;4.306919;0.5004342;3.61615;0.09470563;19.01931;-0.833397945019666;20.92114;star
0.104643;19.50415;-0.009674626;14.59892;0.6988521;0.200238;-0.006055552;19.39445;0.114656473785265;19.58191;star
0.05;20.78228;-0.02828871;4.002756;0.5006136;0.2665248;-0.04978168;21.55067;0.578456073085588;21.01136;star
0.9996213;21.17197;0.1404432;1.363267;0.2612798;0.04798655;-0.2727157;20.79118;0.273876002928759;22.19952;star
0.9998559;15.89742;-0.08466186;292.6852;0.6818686;0.1176262;-0.08999296;15.59719;0.085234172659678;16.33867;star
0.0871506;16.58382;-0.03093727;172.6392;0.148911;0.4721494;0.001989076;16.3774;-1.07297979314273;16.94718;star
0.2855844;19.45195;-0.001370021;9.17844;0.09746289;2.591418e-4;-0.08400788;19.34005;-0.261162279227307;20.07885;star
0.2500154;19.55982;-0.04375298;9.733199;0.1339175;0.0168041;0.03912087;19.30872;-0.387153148876253;20.08959;star
0.2251749;17.99008;-0.01185716;55.58774;0.999904;0.1352306;0.04052201;17.88534;-1.18044167073296;18.13681;star
0.1031087;20.09305;-0.04593856;5.946581;0.3999042;4.247736;-0.1458408;19.72452;-0.0182520944541101;20.55907;star
0.1277737;21.36635;-0.0833316;2.749716;0.2504531;1.500736;0.004551655;21.4293;-0.341238789729159;21.41142;star
0.05;21.25747;-0.01350529;1.97681;0.3060008;0.1960273;-0.02477232;20.46433;-0.0357501392491038;22.01714;star
0.05;22.33951;-0.03809584;0.8525237;0.09262315;1.416033;-0.1737448;22.08636;-0.806228172960328;22.67496;star
0.3499891;16.48716;-0.01588507;208.7229;0.3636352;2.655644e-5;0.05160946;16.44949;-0.737769038606453;16.71216;star
0.05;21.49924;0.04417363;1.022678;0.2846195;0.007955052;-1.120519;20.73394;-1.08639637926332;22.50791;star
0.05;20.22504;0.09408139;4.24186;0.1170626;2.81461;-0.1696335;19.75455;0.440903348584352;20.93896;star
0.08080607;20.77622;0.08075664;1.325331;0.1574266;5.914206e-4;-0.0340852;19.84885;0.144621357597786;22.156860000000002;star
0.5979994;20.33068;0.07869995;1.642294;0.07941884;0.055779;0.5943186;19.5788;0.149963057455576;21.97367;star
0.9834301;16.88254;-0.04955854;76.52111;0.9999675;0.6855159;-0.08928184;16.35261;0.362574910202359;17.8068;star
0.08994149;19.74326;-0.1456657;6.952433;0.3426495;5.414389e-4;-0.1458974;19.31253;1.36631786301574;20.3735;star
0.0712217;18.57569;-0.04035325;35.03116;0.6952634;0.2202473;-0.01568564;18.6391;0.121451415582472;18.63352;star
0.05;25.21185;0.1851958;0.8686585;0.08710968;55.71478;1.990141;23.83521;-0.268512371225196;22.46508;star
0.076437;18.31145;-0.1214813;28.04542;0.9532889;0.8723863;-0.08369272;17.88117;1.26837546452747;18.8821;star
0.3604555;20.68273;-0.06538706;4.527379;0.2680805;0.3098359;-0.02827902;20.43096;0.588664147613936;20.89231;star
0.09468141;20.2908;-0.02084067;2.618847;0.3334748;0.1133717;0.03985854;19.93235;0.0817076769603303;21.4316;star
0.9787994;18.18928;-0.06158197;36.70947;0.7085336;0.1517097;-0.05924023;17.98071;0.573879565846599;18.58796;star
0.7061492;16.73492;-0.04086114;95.86507;0.4998955;0.2316013;-0.02016823;16.27774;0.0366595989596582;17.56741;star
0.9505407;17.43646;-0.007856874;94.70486;0.05;1.491553e-4;0.04157881;17.37062;-0.405164863142455;17.56482;star
0.3487723;20.64771;-0.04894098;2.523258;0.2688046;1.135131;0.1986457;20.08899;-0.0668342564370324;21.50505;star
0.7695944;19.41043;0.03202466;10.07891;0.3440911;0.5879233;0.08908989;18.84656;-0.262096617699995;19.99877;star
0.2998894;17.79408;-0.1787518;54.18489;0.3463283;0.05470389;-0.1022293;17.6372;0.852824593542655;18.19544;star
0.896079;20.80182;-0.153578;2.506845;0.2429735;0.6856319;-0.274099;20.31995;1.29092059636199;21.53316;star
0.05;22.03761;-0.02797862;0.8241421;0.1970018;0.4736039;-0.9699844;22.69924;0.095609581899268;22.6173;star
0.830397;20.24364;-0.1008319;4.70402;0.843281;0.08629788;-0.1207461;19.97607;0.514323710734052;20.862;star
0.4205385;20.94775;-0.126713;2.758054;0.05040776;0.03959116;0.1545262;20.41248;-0.864403285898097;21.39188;star
0.3287734;19.67045;-0.04509189;8.176;0.09896576;0.003106041;-0.06676804;19.30836;0.968622617749576;20.23203;star
0.05;19.1102;9.412334e-4;11.48674;0.3191276;3.113455;-0.04098114;18.50358;0.166350349219265;19.8517;star
0.4388503;18.86602;-0.03536566;24.40306;0.9999405;0.5177463;0.02990826;18.8555;-0.817988015418383;19.05548;star
0.06529654;18.95544;-0.001813559;16.60342;0.2994818;0.378912;0.04312415;18.61314;-0.276041966312058;19.44178;star
0.09652231;21.72504;0.1373268;0.6710892;0.1921018;0.3042617;-0.09980097;20.76225;0.040494453407850003;22.89418;star
0.5782993;21.03547;-0.1218848;1.768378;0.6278928;8.635131;-0.73254;20.43241;0.995196779796559;21.99806;star
0.06370845;20.75229;-0.0113857;1.790944;0.1234707;0.001404405;0.08018102;20.06505;0.918089316207083;21.87671;star
0.08168411;16.53606;-0.0617761;202.0453;0.7787037;1.832399e-4;0.02009076;16.42344;-0.756859969268696;16.72803;star
0.08037069;20.31776;0.218664;3.055938;0.5949319;0.5937756;0.0895015;19.74359;-0.933004034204391;21.37566;star
0.2120205;16.8263;-0.07749622;91.8908;0.7325341;0.4433654;-0.05816104;16.41355;0.576720272138462;17.57584;star
0.9997647;19.48456;-0.004282888;14.20117;0.3493471;0.06211137;-0.04117193;19.48077;0.471947126114653;19.63283;star
0.9998131;20.67452;-0.3135367;1.127184;0.999665;0.001195707;-0.2045311;19.927;1.40090848223795;22.39708;star
0.605349;20.51367;-0.1826671;5.976893;0.5502924;0.5099784;0.1373338;20.74721;-0.670902222630631;20.56362;star
0.3867559;18.4313;-0.008345814;31.66243;0.1882808;0.2463492;-0.1460301;18.26906;0.561341719988071;18.76333;star
0.05104091;22.63269;0.1148602;0.9286334;0.05;15.91748;0.01031323;21.42315;0.520032441892803;22.62607;star
0.899381;19.02415;-0.03762205;20.73642;0.65493;3.106644e-5;-0.02883861;18.86162;0.0504162032396005;19.19398;star
0.1504671;20.21101;-0.1595141;3.941334;0.3056161;15.87422;-0.1387407;19.77807;1.37148345887082;21.00808;star
0.2238003;20.01634;-0.03921504;4.168192;0.7573347;0.04837973;-0.07839657;19.49617;-0.0721862299099351;20.93094;star
0.05;21.17649;0.08337696;0.723839;0.9941096;0.03959365;-0.8399458;22.20866;1.30783136517065;22.76302;star
0.09188077;16.51795;-0.04990211;192.7873;0.9999135;0.175686;0.02160018;16.3558;-0.844312079219974;16.78367;star
0.1492384;19.08234;-0.2344551;19.32679;0.1005449;0.2534414;-0.1316197;18.86603;1.3180138298207;19.28616;star
0.1708061;19.311;-0.04378042;15.71616;0.7405892;0.007830003;0.03939332;19.08796;-0.814528237850239;19.52838;star
0.05;21.02794;-0.06176509;1.588703;0.2651581;0.004233288;0.09831982;20.31539;1.3288537282883;21.98079;star
0.05;20.4713;-0.1949552;3.327784;0.1575357;0.001237807;-3.724901;20.28272;1.3598306508501;21.22256;star
0.6754601;17.45316;0.02968041;68.22811;0.9161545;0.779934;0.1102023;17.18349;-0.687678465441452;17.91319;star
0.05;21.28979;-0.04866225;1.287023;0.2213303;19.78759;-0.6364515;20.49088;-0.719660970662359;22.32588;star
0.1453143;18.32988;-0.1431847;38.79325;0.3259093;0.06327535;-0.07545615;18.23437;0.98484642380625;18.52503;star
0.1011382;20.92231;-0.1510292;2.282347;0.3245032;0.008289882;0.09411341;20.39896;-0.914686093839074;21.61792;star
0.09076191;21.60444;-0.1886555;1.250814;0.09324497;0.07141281;-0.06884421;20.94259;-0.151969405133908;22.35557;star
0.1099089;20.44023;0.04370475;3.643143;0.05;0.003192263;0.05255822;20.28627;-0.758030814546342;21.07935;star
0.499288;20.33469;-0.08152924;5.73624;0.9838798;0.7237782;0.03142709;20.15761;-0.829622913830858;20.61388;star
0.05;21.4834;-0.02540995;1.982031;0.1594236;0;-0.08246291;21.05694;0.550870815520991;21.73654;star
0.05;22.76035;0.04172061;0.8181725;0.05850713;0.007543698;0.4262782;22.09372;0.5174279787588;22.80398;star
0.2998672;19.28414;0.00363122;14.32923;0.7506174;0.9790999;-0.03547814;19.08677;-0.444270571601642;19.60236;star
0.05;19.16689;-0.0383602;10.0493;0.0550155;0.2861817;0.02858133;18.78329;1.06064354988481;19.99733;star
0.05;21.17963;-0.1450446;1.582177;0.1438211;2.994062e-4;0.006324538;20.84529;1.31984718371505;21.99794;star
0.05;22.936889999999998;0.3572142;0.5362412;0.05;4.288454;-0.5329366;21.88196;-0.112116959257741;23.03547;star
0.05;21.60763;-0.01112938;1.184818;0.3125073;2.197455;-0.3834887;20.64963;1.40953346683041;22.27368;star
0.05;20.05728;0.03765765;7.198633;0.999837;0.3301396;0.102222;19.8175;-0.878261296972165;20.37009;star
0.4750314;19.4172;-0.1769017;5.90398;0.7299203;0.04188502;-0.1295121;18.62801;1.40420667527492;20.5627;star
0.7968707;19.38563;0.01035843;14.1619;0.3876998;0.1782833;0.0677698;19.20847;-1.155192193543;19.64316;star
0.1936263;19.39867;-0.005240617;14.41092;0.1477529;0.2441223;0.002174971;19.33667;-0.309117950599255;19.60242;star
0.0828632;18.26522;-0.1465495;21.72687;0.975021;4.037245;-0.1303665;17.76302;1.30544030782449;19.1512;star
0.848545;19.99094;-0.153744;4.307708;0.7844732;6.940176;-0.1092285;19.47502;1.04094349012937;20.8995;star
0.5820479;17.63136;0.01002825;43.84181;0.9997352;0.5386741;0.0435697;17.03789;-0.335670311044307;18.40386;star
0.05005113;21.06447;-0.08749042;1.863;0.05;0.539568;0.09347444;20.62028;-0.839852053677584;22.04145;star
0.4002691;20.74396;-0.00428352;3.34397;0.4022669;0.2864198;-0.08671612;20.58329;-0.253041861555818;21.16096;star
0.07546074;21.05042;-0.2333788;2.518352;0.2937423;2.197456;-0.06101595;21.07288;1.2533075045627;21.48153;star
0.05;21.54909;0.02595596;1.696847;0.09911165;58.83262;-0.08622847;21.57315;-1.13258927761807;21.91413;star
0.3537248;18.15215;-0.0392947;42.32566;0.9702075;0.1785643;0.01372257;17.98723;-0.839934906636275;18.42871;star
0.05;20.47793;-0.01160048;2.389641;0.1035974;0.3592097;0.3721985;20.05243;0.0387452792333375;21.53732;star
0.9760849;17.64234;-0.0573784;64.25893;0.913474;0.1573036;0.03868315;17.42471;-0.918501230369904;17.97586;star
0.09872914;21.12593;0.08166786;1.140694;0.05;0.0396343;5.557217;20.80956;0.147027840093475;22.47901;star
0.1396255;18.87753;-0.02579915;10.55437;0.9711776;0.1572657;-0.05086153;18.35753;-0.346776704804386;19.93732;star
0.230499;19.07654;-0.06541657;12.00004;0.7218863;0.001301108;0.09591357;18.72598;-0.271149251131137;19.78373;star
0.5905811;18.27736;-0.1137723;30.97156;0.5893283;0.330059;-0.0621983;17.98229;0.872390749991566;18.75906;star
0.08388582;20.25825;-0.008485535;4.049292;0.2261025;0.03155068;-0.03191002;19.84309;-0.280584585628487;20.95249;star
0.7033339;16.28594;-0.002354219;220.4923;0.9998001;0.0327359;8.415095e-6;16.09042;-0.284293372873807;16.6344;star
0.5895179;19.78884;-0.09991806;4.751262;0.6792852;0.004834938;-0.08485962;19.21282;0.939607751412132;20.86941;star
0.2027719;18.50396;4.418432e-5;28.94967;0.8754016;0.06007573;0.01473466;18.21184;0.947425510070033;18.90305;star
0.9420815;16.49171;-0.03867205;212.3754;0.2982613;0.107529;-0.01666126;16.41567;-0.357759565248131;16.69381;star
0.05600114;20.3497;-0.08233996;2.414788;0.999773;0.3782689;0.08127739;19.71884;0.381229121159787;21.51619;star
0.05;22.10409;-0.2172664;0.9255616;0.1405102;0.4719031;0.004335936;23.52126;0.0619325249957998;22.63698;star
0.3274721;17.10125;-0.03926145;131.263;0.9997687;0.06128172;-0.05771589;17.0315;0.90649677780988;17.25931;star
0.7495359;21.64899;1.100355;0.6027421;0.3122157;10.23259;-3.622366;21.72528;-0.630982915361352;22.96008;star
0.6294751;15.19858;-0.1084315;626.0427;0.9998685;0.004604788;0.02606367;15.00438;-1.25987244016102;15.52773;star
0.6479348;19.61538;-0.1924983;7.136007;0.3325514;0.03959263;-0.005275834;19.09284;0.845921250908076;20.35433;star
0.2649018;17.92608;-0.07381816;19.31983;0.3434568;2.197944;-0.07218783;17.10339;0.475801516995953;19.2747;star
0.09691843;20.30335;-0.01482777;3.260602;0.347354;0.03680123;0.07288383;20.11157;-0.196959567600079;21.22409;star
0.6410128;16.68378;0.03967702;74.55538;0.3499472;0.2090876;-0.08073989;16.09272;0.114337812501547;17.8169;star
0.1000454;19.7412;-0.09586701;8.148149;0.81552500000000006;5.718009;-0.1567103;19.40104;0.222575352594142;20.22245;star
0.7862757;15.76113;-0.02826885;449.9403;0.6488726;0.08771824;-0.05041126;15.727;0.931865226567692;15.86358;star
0.39994;15.20675;-0.1326164;522.5239;0.7162356;0.02394414;-0.09838256;14.86278;0.468393160627815;15.69115;star
0.1933021;18.45593;-0.1580885;28.00736;0.5705347;0.4193878;-0.09760205;18.12585;0.45597710943868;18.87614;star
0.05;21.02672;-0.3221591;0.9184631;0.6825439;0.00481634;-0.6893152;20.07245;1.41958268778483;22.70899;star
0.06909414;18.54448;-0.02410757;20.9494;0.519807;1.079087;0.001060734;18.17034;0.208255801797949;19.19415;star
0.05;20.54469;0.2407438;3.090779;0.1089953;5.293913;-0.4262534;19.86643;-0.551158242769596;21.3233;star
0.148898;19.47581;-0.05102569;12.48013;0.9998193;0.1600734;-0.001646315;19.27897;0.173035077328154;19.75479;star
0.7940295;17.7097;-0.02596851;64.00618;0.9999573;0.173965;-0.1391291;17.59258;0.749553773307986;18.02121;star
0.2875143;20.18123;-0.03540219;6.050666;0.9158506;4.862699;0.07619429;19.96766;-0.661723386143762;20.54305;star
0.1463918;21.24447;0.08192038;0.8241985;0.1389729;2.817686e-4;-0.07268395;20.96537;0.359526025021987;22.58871;star
0.4020969;20.17071;0.05358673;4.654814;0.0732384;0.03961368;0.1144716;19.25056;-0.13371074676055;20.8415;star
0.8642812;17.88982;-0.1626099;31.1581;0.9505302;0.3788035;-0.1154146;17.31508;0.567659743656854;18.74422;star
0.07908801;22.15904;-0.1283352;0.6689246;0.3499049;0.09774506;-0.2436037;21.87392;-0.304132286752926;22.85805;star
0.3160636;19.24062;-0.222889;6.496775;0.7475584;6.052617e-6;-0.1111887;18.5449;1.29228685628934;20.45319;star
0.5724533;21.34126;-0.09044112;0.8495802;0.05;1.160978e-5;-1.085954;20.54117;0.52450986851442;22.57448;star
0.7946519;18.53712;-0.07701091;20.6901;0.5251362;0.2046282;-0.07389992;18.17457;0.507931685878535;19.20821;star
0.3335159;19.94208;-0.06839746;8.576087;0.1607783;0.03738669;-0.1219753;19.83514;-0.0200461741248987;20.16405;star
0.6496237;16.04342;-0.03156738;335.5332;0.3366686;3.142995e-5;0.0622557;15.99977;-0.872374120664212;16.18061;star
0.1372172;20.87345;-0.1492091;2.021861;0.08248039;8.213923;-0.2725246;20.04775;0.973634529687305;21.69708;star
0.9263322;16.55817;-0.06682257;214.0584;0.9997959;0;-0.06459074;16.51076;0.104422111593434;16.68454;star
0.2999872;16.92635;-0.007552938;64.28574;0.8471168;0.1672908;-0.02211348;16.34928;0.119831337184009;17.97172;star
0.2353427;21.10675;-0.07822456;1.893872;0.7309397;0.7321126;-0.07772125;20.93734;1.23524806168752;21.75466;star
0.1456525;20.66409;-0.05517691;2.205893;0.3053004;0.7144089;0.1386076;20.06045;-1.19639724165976;21.63591;star
0.06689484;21.74265;-0.01427745;1.812204;0.08128063;0.2447878;-0.06779144;21.77056;-0.347695234078307;21.96883;star
0.7220334;17.54454;-0.0101342;59.66627;0.9630655;0.9522746;-0.045292;17.22157;-0.730052710013532;18.05845;star
0.2560433;17.93428;0.01103926;38.55104;0.4562741;0.002340596;0.02943715;17.48936;-0.997775404949478;18.52869;star
0.5546863;21.73201;-0.1934433;1.277058;0.08849911;3.187324;0.05813714;21.8812;-0.700947785691433;22.28019;star
0.9996737;18.47878;-0.04759014;34.45974;0.5998133;0.1038207;-0.04536326;18.3258;0.20380848423513;18.67331;star
0.471053;18.56512;-0.06551033;22.13055;0.3671862;0.3832918;0.01297956;18.22996;-0.670377844980722;19.13299;star
0.8804317;17.78056;-0.01061611;47.40083;0.6288331;0.3947669;0.05291175;17.48926;-0.814259475647126;18.31491;star
0.05;21.09041;0.02401029;2.943398;0.1500241;0.3775426;0.01405464;20.90856;-0.323090142861907;21.35107;star
0.05;21.60349;-0.1768921;1.845647;0.05;2.738495;-0.27403690000000003;21.5008;0.914280708371174;21.92565;star
0.8314101;18.90089;-0.001226742;21.67566;0.6165211;0.1031362;-0.03456379;18.8161;0.05431087139035;19.19201;star
0.7513046;16.09366;-0.09292986;259.6645;0.3000692;0.1239624;-0.06313372;15.84775;-0.322450729027773;16.47529;star
0.6790407;18.8097;-0.07292415;20.94237;0.9882591;1.486907;-0.01963317;18.65139;1.28360826895572;19.22214;star
0.0831534;21.92096;-0.2544406;1.16348;0.06373586;0.03958928;-0.2874934;22.06779;0.834707584953927;22.41398;star
0.1379346;21.51923;-0.02112142;1.039544;0.05;0.7322906;0.06631893;21.23316;0.112485050842743;22.44088;star
0.9997566;19.53017;-0.1381363;4.279197;0.4354625;0.003296451;0.4005162;18.84038;1.12657119359416;20.91764;star
0.0612681;21.73108;-0.1380643;2.308935;0.1510716;1.689315e-4;-0.1754044;19.969360000000002;1.26573186135651;21.57371;star
0.05;21.29334;-0.02349615;0.7981406;0.3203728;1.136528;-0.3752717;20.766;0.019005237153197;22.64006;star
0.1799142;19.51062;-0.06255808;5.431142;0.2882551;4.248922;-0.01361286;18.86625;0.020814137015024;20.66405;star
